regulatoryGene	targetGene	weight
AT3G54990	AT1G67370	0.0142108678141209
AT4G11660	AT4G14270	0.014210494777365
AT3G47620	AT5G55020	0.0142102339834838
AT1G24625	AT5G50460	0.0142099127837253
AT1G13600	AT1G61390	0.0142098878682961
AT5G10970	AT2G44840	0.0142095852202465
AT4G00940	ATMG01220	0.0142089384637962
AT3G61630	AT5G52570	0.0142084540281792
AT4G16750	AT4G38850	0.0142082066980011
AT4G36920	AT4G17615	0.0142077680974162
AT1G20640	AT2G07698	0.0142075633450849
AT2G18120	AT1G58430	0.0142073108501939
AT1G76890	AT1G76800	0.0142072692043097
AT4G38340	AT1G17430	0.0142065479484039
AT5G66870	AT1G15550	0.0142061985175245
AT5G48250	ATMG01130	0.0142054112808681
AT3G07340	AT1G43000	0.0142053565672701
AT1G78080	AT1G52530	0.0142052912572352
AT5G05410	AT5G52760	0.0142052796652692
AT1G14600	AT1G79900	0.0142050924000425
AT1G01720	AT4G32208	0.0142048254801312
AT1G14687	AT1G68350	0.0142046418198469
AT1G49560	AT3G47600	0.0142045079598246
AT5G59570	AT3G55950	0.0142039826924874
AT5G48250	ATMG00630	0.0142039723345426
AT1G20640	AT3G62550	0.0142036130784134
AT5G62020	AT3G25970	0.0142032338598491
AT4G00940	AT5G04890	0.0142031456913171
AT3G16280	AT5G39080	0.0142031084196481
AT2G34830	AT2G17060	0.0142030682615824
AT2G20880	AT3G23730	0.0142030399567317
AT4G31615	AT5G20810	0.0142025665964936
AT2G45160	AT3G58980	0.0142024672828996
AT4G28140	AT1G11270	0.01420211348316
AT2G42300	AT4G14400	0.0142020997728646
AT1G56010	AT2G41940	0.0142020311209745
AT3G01140	AT5G45800	0.0142014453306525
AT2G38470	AT4G16820	0.0142012833059483
AT1G66350	AT5G35960	0.0142006322912811
AT5G13910	AT5G54960	0.014200466660351
AT2G40750	ATCG01130	0.0142004479076596
AT2G28550	AT5G11930	0.0141999738717768
AT4G01460	AT4G14385	0.0141993237102062
AT3G15030	AT3G58490	0.0141982942608417
AT2G42300	AT1G76800	0.0141977708633567
AT5G60440	AT5G62330	0.0141976416485215
AT4G11660	AT3G48520	0.0141974540468604
AT1G69780	AT4G18220	0.0141972708714454
AT5G25830	AT4G17250	0.0141970449912103
AT5G67060	AT4G37685	0.0141967859053909
AT5G07580	AT1G79900	0.0141967324960654
AT1G77850	AT2G02300	0.01419662123251
AT5G25160	AT1G32510	0.0141964497066882
AT1G16640	AT3G60710	0.0141962070646755
AT1G76890	AT1G51680	0.0141959691617358
AT1G49560	AT1G01390	0.0141959328377514
AT4G25470	AT5G54960	0.0141958590411186
AT2G38250	AT1G69880	0.0141956824305721
AT1G13600	AT3G53990	0.0141955450028074
AT1G78080	AT3G20180	0.0141954803620009
AT4G11660	AT4G16820	0.0141953036614022
AT5G03150	AT1G68845	0.0141951470320067
AT3G47620	AT5G37500	0.0141951168110943
AT4G34610	AT5G54170	0.0141941359395967
AT3G47620	AT3G06080	0.0141940233259117
AT1G24625	AT5G51370	0.0141937108940274
AT2G25900	AT5G28910	0.0141936047727383
AT4G00050	AT1G27045	0.0141934468766533
AT2G24680	AT2G47180	0.0141933248939158
AT4G05170	AT5G21280	0.0141927378642276
AT1G13600	AT3G58980	0.0141926329009619
AT5G05090	AT5G57920	0.0141921754944506
AT5G24590	AT5G41761	0.014192123215432
AT4G16610	AT2G23910	0.0141914768808608
AT2G38250	AT5G54300	0.0141913178219246
AT3G51910	AT4G11220	0.0141912242707204
AT2G26150	AT5G10890	0.0141910274416794
AT3G28857	AT1G52650	0.0141908102311138
AT2G38470	AT4G00940	0.0141904890492043
AT5G06250	AT4G33970	0.0141904324467828
AT5G43170	AT5G22670	0.0141902159623648
AT5G43650	AT1G26360	0.0141901435560686
AT3G54320	AT4G21780	0.0141900718125565
AT1G14600	AT5G01900	0.0141899331930035
AT2G42400	AT2G01390	0.0141893838398456
AT1G54160	AT1G61260	0.0141893760770386
AT3G07340	AT5G05490	0.0141887763474722
AT4G36540	AT5G49130	0.014188775407479
AT1G16640	AT1G75050	0.0141887565539649
AT5G57150	AT2G38240	0.0141885129698518
AT5G04410	AT1G51340	0.0141881628016038
AT3G15510	AT1G74290	0.014188091784942
AT3G46090	AT1G35210	0.0141874714926837
AT3G16280	AT2G22830	0.0141874229583285
AT3G46130	AT2G18938	0.0141873764492716
AT2G42400	AT3G13310	0.0141871265287566
AT2G42300	AT5G27460	0.0141868751217947
AT3G28910	AT3G28510	0.0141867919980672
AT5G15830	AT1G06540	0.0141867584332776
AT1G16490	AT4G36490	0.0141865515627073
AT3G10500	AT1G49470	0.0141863620068428
AT4G34610	AT2G45380	0.0141860197423888
AT1G13600	AT1G23200	0.0141857986278624
AT1G66140	AT4G26270	0.014185410986978
AT5G10280	AT4G00750	0.0141853955367979
AT3G15030	AT1G11710	0.014185326058132
AT5G53660	AT3G46150	0.0141849860018571
AT3G63350	AT3G28210	0.0141847344113055
AT3G22100	AT5G06990	0.0141839616969133
AT5G62020	AT2G32140	0.014183799243521
AT1G69780	AT5G56750	0.014183388137563
AT5G05090	AT1G35230	0.0141833696493943
AT4G00050	AT3G62950	0.0141828019725834
AT1G17460	AT1G71880	0.0141821164793223
AT3G11260	AT4G18880	0.0141813366033161
AT1G20640	AT5G03210	0.0141811623573484
AT1G51140	AT5G43030	0.0141809392808347
AT5G51190	AT5G52630	0.0141805514034464
AT3G46090	AT4G36010	0.0141805350361954
AT2G24680	AT4G02425	0.0141805020356793
AT5G39760	AT1G54530	0.0141802265292476
AT5G05410	AT3G15770	0.0141795649919653
AT5G17300	AT1G44030	0.014179343612548
AT1G24625	AT3G62630	0.0141792161242146
AT1G66140	AT1G61840	0.0141791115974981
AT2G31070	AT4G31330	0.0141789179576931
AT3G61630	AT1G04660	0.0141787215597096
AT2G40340	AT4G15670	0.014178529391831
AT2G28550	AT5G42020	0.014178417418727
AT1G27730	AT3G05030	0.0141780796468687
AT4G01120	AT5G59820	0.0141772605183484
AT4G27410	AT1G72520	0.0141766139416524
AT2G46870	AT3G13840	0.0141762241612213
AT5G61590	AT1G75580	0.0141757115781295
AT3G10800	AT2G37440	0.0141751120001775
AT2G40340	AT4G37390	0.0141749265575201
AT3G47620	AT4G14130	0.0141745190843131
AT1G22985	AT5G65300	0.0141743311596313
AT3G25730	AT1G13530	0.0141741120503716
AT5G10970	AT1G15010	0.0141736983789772
AT1G66140	AT5G11140	0.0141735125217362
AT1G32330	AT3G02140	0.0141733164757662
AT3G51910	AT1G20350	0.0141732140613509
AT3G11260	AT1G63840	0.0141731947257339
AT3G63350	AT5G07330	0.0141730275776347
AT1G12630	AT5G57910	0.0141729807214644
AT5G03740	AT5G62220	0.0141726895948461
AT3G49930	AT1G28220	0.0141721692496265
AT3G10000	AT1G62620	0.014171519614424
AT1G76890	AT1G44608	0.0141711479492173
AT4G17230	AT2G33170	0.0141709587324571
AT5G64750	AT3G47660	0.0141702075032442
AT2G35700	AT5G54060	0.0141700445454732
AT5G60440	AT5G26690	0.01416982175806
AT5G03720	AT4G39320	0.0141695316408056
AT1G66140	AT4G37710	0.0141694489713614
AT2G35640	AT5G37960	0.0141691044298934
AT1G20640	AT1G22190	0.0141683245416541
AT1G77850	ATMG00140	0.0141682609750618
AT4G00940	AT5G05410	0.0141679431685939
AT3G28920	AT4G01735	0.0141678933636752
AT1G32870	AT2G44230	0.014167789058615
AT5G59820	AT4G36920	0.0141676022364195
AT1G24625	AT5G44680	0.0141675507959642
AT5G59570	AT2G33100	0.0141674584632798
AT3G10800	AT5G40600	0.0141674277942816
AT2G16720	AT4G01460	0.0141673841020328
AT1G50640	AT1G01430	0.0141670379620009
AT1G78080	AT1G68930	0.0141659727325622
AT1G78600	AT5G37340	0.0141658647553411
AT1G03970	AT3G13310	0.0141657043849087
AT5G67060	AT1G24570	0.0141653061816956
AT2G16720	AT3G13470	0.0141651081455767
AT1G66550	AT1G09930	0.0141651013663625
AT1G56170	AT5G59720	0.0141649476902592
AT4G37780	AT5G40720	0.0141648419593507
AT1G69780	AT5G01180	0.0141646641781176
AT5G48250	AT1G33350	0.0141644138813473
AT5G07580	AT3G02140	0.0141636198601911
AT3G07340	AT5G20110	0.0141636084014502
AT5G18300	AT5G56300	0.0141635175313008
AT1G27730	AT3G14740	0.0141632343720891
AT4G17230	AT1G05575	0.0141625484524731
AT1G80730	AT4G13620	0.0141623526287595
AT4G01120	AT4G25692	0.014162287226771
AT1G01060	AT4G24510	0.0141622826437423
AT5G61600	AT2G22810	0.0141620510347464
AT5G05410	ATMG00040	0.0141618304030461
AT3G63350	AT2G17680	0.0141616328725855
AT5G67300	AT4G27657	0.0141613522701414
AT3G10800	ATMG00665	0.0141612924819926
AT3G23240	AT3G50260	0.0141611833251755
AT5G17300	AT5G09876	0.0141611174388176
AT5G10970	AT5G17040	0.0141607787838443
AT4G05170	AT5G49390	0.0141607186686031
AT5G39760	AT4G01735	0.0141606702082654
AT1G21340	AT1G06760	0.014160616590303
AT4G34680	AT1G55920	0.0141605796432534
AT3G47620	AT5G15050	0.0141603252135211
AT3G16280	AT1G52750	0.0141599462451391
AT3G10800	AT1G07890	0.0141596660749944
AT3G10500	AT1G12750	0.0141592725832232
AT3G13840	AT5G22550	0.0141591408662572
AT5G62020	AT4G21213	0.0141589271288354
AT3G16870	AT1G32610	0.0141586105824804
AT1G16640	AT1G62730	0.0141585270272108
AT2G38250	AT1G28190	0.0141585189225227
AT5G59570	AT1G02230	0.0141584841686611
AT1G12630	AT2G36320	0.0141583049357707
AT4G30080	AT2G42400	0.014158258236681
AT5G59820	AT4G18280	0.0141576523606175
AT1G66350	AT4G33660	0.0141570772677771
AT3G10800	AT4G27652	0.014156812620402
AT5G59820	AT2G29500	0.0141567265503227
AT4G16750	AT1G29180	0.0141563169440482
AT1G16490	AT4G11740	0.0141561780418439
AT4G36060	AT2G41230	0.0141556677944246
AT1G75390	AT1G21740	0.0141552088302802
AT5G05090	AT4G23030	0.0141548336913691
AT3G25730	AT3G45840	0.0141547610249492
AT2G21320	AT1G55430	0.0141543329363349
AT3G46090	AT5G47060	0.0141542979550863
AT1G22190	AT3G10020	0.0141542239061265
AT4G18390	ATMG01090	0.0141540513544534
AT1G22190	AT3G05030	0.0141540258473361
AT4G38340	AT5G02890	0.0141540130486112
AT3G28910	AT3G61550	0.0141537388752227
AT1G32330	AT1G66350	0.0141537213997532
AT1G22190	AT5G62020	0.014153334795048
AT4G30080	AT3G07090	0.0141532141322798
AT1G14920	AT3G55110	0.0141529710238867
AT1G50640	AT5G61590	0.0141528966708295
AT4G11660	AT1G78030	0.0141527012228789
AT5G10570	AT5G03670	0.0141523422029889
AT5G57150	AT2G41170	0.014152056982935
AT2G20880	AT1G05100	0.0141512878303335
AT2G24681	AT2G38340	0.0141512156843729
AT3G14020	AT5G16190	0.0141509246546277
AT5G24590	AT1G66500	0.0141509103415834
AT5G18300	ATMG00050	0.0141507975375471
AT1G78600	AT3G59520	0.0141505382795092
AT1G75390	AT5G61590	0.014150490747328
AT5G05090	AT5G37400	0.0141504636977879
AT5G07700	AT4G21780	0.0141504628475452
AT4G28790	AT2G29740	0.014150191552419
AT5G14000	AT3G56100	0.0141501768237493
AT4G01550	AT2G37380	0.0141498860671783
AT1G17460	AT5G39860	0.0141497459636889
AT1G77850	AT5G37960	0.0141496705329886
AT3G28920	AT3G50940	0.0141494833083949
AT1G14687	AT2G34980	0.0141491210493497
AT3G29035	AT4G23550	0.0141490902623564
AT1G32870	AT3G10500	0.0141488154398913
AT3G63350	AT5G27420	0.0141486936228456
AT5G56960	AT2G18690	0.0141484612202907
AT3G10800	AT1G02290	0.014148383365438
AT2G41835	AT2G33700	0.0141483687494874
AT1G78080	AT1G78390	0.0141479808410594
AT5G06250	AT3G01700	0.0141479589440438
AT3G18550	AT1G22470	0.0141474349386055
AT1G17460	AT5G07990	0.0141473763049137
AT3G13840	AT4G19460	0.0141468473981021
AT2G24680	AT5G43620	0.0141466780741937
AT3G63350	AT5G59720	0.0141466449997808
AT3G63350	AT3G05030	0.0141465195113057
AT1G78080	AT2G30820	0.0141462012332724
AT1G42990	AT5G41570	0.0141460773981583
AT3G10500	AT1G13650	0.0141460291093638
AT1G16640	AT3G02990	0.0141459666376029
AT5G07580	AT1G72490	0.014145454677468
AT3G51910	AT5G25140	0.0141453457476139
AT3G54220	AT2G01390	0.0141452031058158
AT3G22100	AT1G01590	0.0141448101131309
AT1G12630	AT1G21740	0.0141446581743429
AT1G71030	AT1G49490	0.014144237008198
AT1G24625	AT5G57610	0.0141439516925162
AT5G10280	AT1G02610	0.0141438810070609
AT3G14020	AT4G27830	0.0141430473919947
AT4G30080	ATMG01170	0.0141430162758836
AT1G33760	AT3G50930	0.0141427315767638
AT3G47600	AT5G18010	0.0141427248424864
AT5G03680	AT5G49215	0.0141427184151563
AT3G13850	AT5G49700	0.0141423386158632
AT5G16600	AT5G65030	0.0141422778247808
AT1G80730	AT1G31835	0.0141421076267847
AT2G42300	AT4G11550	0.0141419249275009
AT1G12260	AT3G06830	0.0141419089452357
AT1G16640	AT4G39480	0.014141738127948
AT5G17300	AT4G34680	0.0141416878321372
AT2G24840	ATMG00680	0.0141416403103233
AT2G42300	AT4G22666	0.0141416185211093
AT2G02080	AT1G21460	0.0141414558218097
AT1G27730	AT5G52750	0.0141412632030724
AT3G61950	AT3G49160	0.0141411992495743
AT2G44840	AT4G36010	0.0141409555484731
AT1G03970	AT5G04890	0.0141409079405092
AT2G40750	AT5G03120	0.0141405124560681
AT3G07340	AT5G63580	0.0141404272572019
AT4G32800	AT3G52310	0.0141401082748576
AT2G26150	AT3G29680	0.0141397553076552
AT1G77850	AT1G65980	0.0141397251155932
AT3G28857	AT5G15350	0.0141395749480579
AT1G13300	AT2G19960	0.0141391610952305
AT4G16610	AT5G61350	0.0141386481351099
AT5G24590	AT3G25880	0.0141384158699323
AT5G06250	AT2G11810	0.0141382185055679
AT4G11660	AT5G42220	0.0141374652530742
AT3G29035	AT3G52740	0.0141371288143802
AT5G04410	AT2G47730	0.0141370237091137
AT2G43500	AT4G28930	0.0141370094256405
AT2G02080	AT1G06760	0.0141368146575133
AT5G07580	AT1G28670	0.0141367764847445
AT3G54990	AT2G30620	0.0141367413381433
AT5G55020	AT4G28280	0.0141366619086418
AT1G16640	AT1G22985	0.0141366055422695
AT1G01720	AT5G42380	0.0141365713817071
AT2G38340	AT1G62760	0.0141364618001741
AT1G77850	AT5G43170	0.0141363341838769
AT1G56010	AT4G14760	0.0141358935710753
AT4G17810	AT3G07000	0.0141354345249615
AT3G11020	AT1G54160	0.014135319739306
AT5G04410	AT2G38470	0.014135314140447
AT5G39760	AT2G28630	0.0141352227843552
AT3G28920	AT2G36880	0.0141350822371634
AT3G51910	AT5G38895	0.0141349749303952
AT1G16640	AT2G23430	0.0141348380617644
AT5G17300	AT1G31280	0.0141343782571103
AT5G25160	AT5G48410	0.0141343045012523
AT5G64530	AT1G74770	0.0141342839738782
AT2G40340	AT1G33500	0.0141332219619323
AT3G55980	AT1G16130	0.0141330049512736
AT3G47620	AT4G27830	0.0141329652090883
AT1G69780	AT4G00550	0.0141328070408904
AT3G51910	AT1G54050	0.0141327826499544
AT3G10000	AT5G35110	0.014132501355426
AT4G36990	AT1G55530	0.0141316489678534
AT1G12630	AT4G03930	0.0141315756610927
AT2G24680	AT1G12060	0.0141315177355215
AT1G18330	AT4G15320	0.0141313032915882
AT4G36990	AT1G27080	0.014131118987483
AT3G10800	AT4G13570	0.0141310880672906
AT2G35700	AT4G04630	0.014131044817764
AT4G28140	AT1G23180	0.0141304791871654
AT5G05090	AT3G60360	0.0141304469700559
AT4G34410	AT5G54860	0.0141298999010819
AT4G34610	AT4G00460	0.0141296490509095
AT4G16750	AT3G18560	0.0141294462427333
AT3G21880	AT3G24090	0.0141283436221536
AT4G01550	AT5G46590	0.0141283192061008
AT5G05410	ATMG01410	0.0141281587606353
AT5G48250	AT2G28420	0.014127882908852
AT2G30424	AT5G09440	0.0141277575754134
AT4G01500	AT2G32100	0.0141274203823818
AT1G49560	AT2G36320	0.0141273554627468
AT1G13600	AT2G43340	0.0141270687477856
AT3G16870	AT5G43300	0.0141263987449162
AT1G75390	AT4G18570	0.0141261553665272
AT1G50640	AT3G29000	0.0141259840564651
AT4G01550	AT5G40400	0.0141259688006546
AT5G14000	AT3G60250	0.0141254616954396
AT1G55580	AT2G20835	0.0141250710376607
AT1G17460	AT4G39770	0.0141248868867754
AT5G59820	AT5G13200	0.0141248792165487
AT3G11020	AT5G48250	0.0141247237976334
AT2G43500	AT5G03680	0.0141246501981101
AT4G00940	AT1G07135	0.0141244679383203
AT4G23550	AT4G01930	0.0141243346356272
AT5G03740	AT2G38250	0.0141241424455827
AT5G03150	AT3G01210	0.014124122428435
AT4G11660	AT4G08230	0.0141234021308904
AT3G13840	AT1G54540	0.0141232409203169
AT5G05090	AT1G65200	0.0141227995068435
AT2G24681	ATMG01010	0.0141227058269606
AT5G48250	ATMG01200	0.0141226661378543
AT4G34680	AT1G66830	0.0141226440704568
AT1G77850	AT4G27280	0.0141224985294825
AT5G39860	AT3G29035	0.0141220733271787
AT3G54990	AT5G56860	0.0141220329985457
AT3G29035	AT3G55580	0.014121388789329
AT5G07580	AT3G28130	0.0141209132369709
AT5G59820	AT3G13650	0.0141208464612362
AT5G39860	AT3G28340	0.0141207638382839
AT4G18880	AT2G21880	0.0141205351737723
AT3G01140	AT3G24460	0.0141203537584681
AT3G61950	AT2G06530	0.0141198856379975
AT4G32800	AT1G53900	0.0141196801694536
AT4G01550	AT5G15480	0.0141192871996079
AT1G22190	AT2G24681	0.0141191730004213
AT3G16280	AT2G23430	0.0141190839502561
AT4G38340	AT5G10280	0.0141189700581014
AT1G66140	AT5G45280	0.0141188396149273
AT1G77850	AT1G13360	0.0141188168859149
AT5G67060	AT5G26260	0.0141185550609229
AT1G18330	AT1G55530	0.0141182450299335
AT2G42200	AT3G11020	0.0141180438963988
AT1G56170	AT1G74310	0.0141180248213072
AT1G03840	AT3G09160	0.0141178782392365
AT4G36540	AT2G26310	0.0141173354394234
AT4G34610	AT5G15350	0.0141171951274668
AT1G13600	AT4G28930	0.0141169310679428
AT1G68130	AT1G66140	0.014116863012087
AT5G10280	AT1G10110	0.0141168203316832
AT1G55580	AT1G73410	0.0141165446951075
AT2G45160	AT3G43250	0.0141163912583405
AT4G17500	AT3G04640	0.0141163572453925
AT5G13080	AT1G02920	0.0141158028278588
AT5G67300	AT3G50480	0.0141156662924792
AT5G10970	AT4G03960	0.0141154176958238
AT1G56170	AT1G21550	0.0141153681342647
AT4G16610	AT3G13840	0.0141150896633236
AT3G11260	AT1G62420	0.0141150205225348
AT1G68130	AT5G35760	0.0141149010047098
AT2G22200	AT1G74460	0.0141148455872757
AT4G33880	AT2G38240	0.0141143200071046
AT3G10800	AT1G68300	0.014113975785627
AT5G39860	AT4G25780	0.0141136875074631
AT1G69780	AT4G02430	0.0141135107420114
AT1G56010	AT5G27660	0.0141133206914731
AT1G49130	AT5G37260	0.0141129477277916
AT5G05090	AT3G17390	0.0141127624869229
AT5G39760	AT4G01335	0.0141126623497383
AT4G11660	AT5G03560	0.0141126351470325
AT4G36990	AT1G54050	0.0141124696841425
AT2G38250	AT2G28650	0.014112108304287
AT5G07580	AT5G19560	0.0141120007218559
AT4G27410	AT1G56690	0.0141117148403634
AT2G26150	AT1G79920	0.0141115834814631
AT1G33760	AT4G11660	0.0141114324387663
AT5G15830	AT3G51240	0.0141114161946451
AT3G01140	AT1G06540	0.0141113925008546
AT4G16750	AT1G65890	0.014111166584013
AT3G51910	AT4G18500	0.0141111156533076
AT1G51140	AT5G48470	0.0141105571282509
AT1G01720	AT3G58490	0.0141102702195661
AT3G11020	AT2G26150	0.0141102398957352
AT1G14600	AT1G20070	0.0141100777029381
AT2G44840	AT4G18501	0.0141100429053675
AT5G59570	AT3G07000	0.0141099088670365
AT1G17460	AT5G59430	0.0141096670831665
AT5G56860	AT5G43660	0.014109660792402
AT5G10280	AT3G16560	0.014109638205168
AT1G54160	AT1G73750	0.0141095133857429
AT4G36920	AT3G51240	0.0141093914397337
AT1G78600	AT4G25380	0.0141092264102609
AT3G47620	AT2G28720	0.0141089246061435
AT5G60440	AT5G37300	0.0141086978414899
AT5G57150	AT5G18290	0.0141085555808054
AT5G59820	AT1G09070	0.0141083924279403
AT5G46590	AT1G27090	0.0141079315971087
AT5G03740	AT2G30230	0.0141078003834436
AT5G43170	AT2G46790	0.0141074898647762
AT3G14020	AT2G43500	0.014107441464533
AT4G17230	AT1G07160	0.0141073451657337
AT1G24625	AT5G20670	0.0141072882796696
AT3G16280	AT2G34150	0.0141071252609696
AT5G13180	AT1G33350	0.0141069443330112
AT3G28857	AT2G22810	0.0141068261198945
AT4G01550	AT1G13360	0.014106461172245
AT1G33760	AT1G62730	0.014106432213341
AT3G63350	AT1G07135	0.014106282717071
AT1G66350	AT3G45330	0.014105927547535
AT4G34680	AT1G22360	0.0141055395700431
AT5G25830	AT4G29330	0.0141055286047002
AT3G63350	AT2G19310	0.0141049874127665
AT3G47870	AT3G28290	0.0141049796495655
AT1G17460	AT5G37990	0.0141045530237871
AT2G25900	AT4G00750	0.014104482425708
AT2G26150	AT5G03435	0.0141043294740799
AT3G58120	AT1G10020	0.0141042300669359
AT4G34680	AT5G11610	0.0141037624556423
AT3G54990	AT5G04970	0.0141036317997828
AT3G63350	AT1G53180	0.0141035955821124
AT1G68520	AT3G17390	0.0141033846963988
AT4G28140	AT5G15480	0.0141029495567317
AT2G02080	AT1G20065	0.0141029176805844
AT1G22190	AT5G52760	0.0141027496543956
AT3G51910	AT3G15340	0.0141026079963949
AT4G00940	AT1G73380	0.0141022922351136
AT5G03150	AT5G19700	0.0141022430408056
AT4G34680	AT3G51180	0.0141021452613194
AT5G05410	AT1G22985	0.0141021397846149
AT2G42300	AT1G23330	0.014102093163409
AT2G35640	AT4G29880	0.0141020507408138
AT3G10500	AT3G60130	0.0141017856900573
AT5G03150	AT3G55580	0.0141016109729383
AT3G28857	AT5G49910	0.0141015911945288
AT1G21340	AT5G15050	0.0141014111440443
AT5G60130	AT1G46768	0.0141013711445427
AT3G28857	AT3G10815	0.0141008410250179
AT3G11020	AT1G21010	0.0141006193242254
AT3G14020	AT1G14920	0.0141006104727901
AT3G16280	AT1G16440	0.0141005286774182
AT4G36920	AT2G23910	0.0140999872364041
AT1G69780	AT2G13610	0.0140998234925221
AT1G78600	AT4G13570	0.0140997287917011
AT5G39860	AT5G07110	0.0140997144667673
AT1G56170	AT5G45630	0.0140990650092431
AT2G44840	AT4G30430	0.0140990453573771
AT5G08070	AT1G77290	0.0140990435077951
AT2G42400	AT5G11140	0.0140989731218886
AT3G28910	AT3G12977	0.0140987762707887
AT4G11660	AT3G05800	0.0140987333206067
AT4G34680	AT1G11440	0.0140983578136155
AT2G26940	AT3G23230	0.0140983395842911
AT2G30424	AT2G22590	0.0140978374802321
AT4G36990	AT5G43160	0.0140975473844126
AT4G22950	AT5G55020	0.0140974110225041
AT3G28857	AT3G54000	0.0140973011253904
AT1G32330	AT1G36940	0.0140971402132186
AT1G32330	AT4G13550	0.0140970020266728
AT5G10280	AT1G20070	0.0140966829599926
AT3G10800	AT4G33905	0.0140963795246971
AT5G25830	AT2G45830	0.0140961774192813
AT1G78080	AT5G04410	0.0140960858996936
AT1G26590	AT3G04570	0.0140957264108703
AT1G14600	AT5G61590	0.0140948738700192
AT5G08070	AT2G40960	0.0140948208468008
AT1G75390	AT3G06868	0.0140948176297597
AT3G54220	AT1G12260	0.014094523101198
AT5G07580	AT5G66052	0.0140944004091187
AT5G24590	AT5G42220	0.0140938145819006
AT1G20640	AT2G43018	0.0140929694951959
AT5G60440	AT1G22470	0.0140926325751221
AT5G13080	AT2G43018	0.0140921359573769
AT3G54990	AT1G26210	0.0140920763149745
AT5G01900	AT1G65790	0.014092038319469
AT1G18710	AT4G15070	0.014091995684417
AT1G20640	AT5G52630	0.0140918098588763
AT3G25730	AT1G15550	0.0140914165390541
AT1G54830	AT2G30620	0.0140910826464325
AT3G10500	AT1G26690	0.0140899870953292
AT2G26150	AT3G10020	0.0140895639104096
AT5G03740	AT5G24640	0.0140892341026356
AT1G56170	AT5G01480	0.0140888745264401
AT5G67300	AT3G43250	0.0140887939082513
AT1G51140	AT1G01250	0.0140887872066121
AT1G27045	AT3G06145	0.0140887431865527
AT4G01720	AT5G48410	0.0140886501884109
AT1G21340	AT4G37230	0.0140883263140193
AT1G56010	AT1G67370	0.0140882399228144
AT3G61950	AT3G22100	0.0140880855848739
AT2G35700	AT4G20820	0.014088002248654
AT3G10000	AT3G25014	0.0140877219954888
AT5G43170	AT3G62550	0.0140876698795148
AT2G42400	AT4G29140	0.0140876447984232
AT4G22950	AT4G03420	0.0140874934719919
AT1G01250	AT2G43320	0.0140872686005187
AT4G00940	AT5G37960	0.0140872403925565
AT5G67180	AT5G44390	0.0140871724877017
AT3G63350	AT1G73380	0.0140863818063507
AT5G57150	AT4G17580	0.014086322263751
AT3G55980	AT1G24140	0.0140857196163117
AT4G36920	AT3G23730	0.0140854173360076
AT5G43170	AT2G07779	0.0140849168131255
AT4G36920	AT1G68600	0.0140843430489653
AT3G51910	AT1G55530	0.0140839894796153
AT2G43500	AT3G28910	0.0140838113556176
AT1G32330	AT2G43900	0.0140837103939625
AT5G56860	AT1G73066	0.0140836103514162
AT2G40340	AT2G40330	0.0140833578189043
AT2G40140	AT1G53620	0.0140833340809174
AT3G13840	AT4G33970	0.014083252500442
AT1G80730	AT2G43445	0.0140830405586463
AT4G16750	AT5G02510	0.0140830176439143
AT3G54990	AT2G35960	0.014082885374922
AT1G71030	AT2G25900	0.0140826127992152
AT5G39860	AT2G42300	0.0140824406660161
AT5G03740	AT3G06990	0.0140823471004289
AT5G51790	AT2G44400	0.0140822158710948
AT5G16600	AT4G10950	0.0140820524471173
AT1G22190	AT3G61190	0.0140819530661514
AT4G36240	AT1G64107	0.0140818611311682
AT5G56860	AT3G24090	0.0140817553611816
AT5G59820	AT3G16870	0.0140817108691032
AT3G13850	AT3G17800	0.0140813450313112
AT1G33760	AT5G61600	0.0140812280311875
AT2G42200	AT5G57560	0.014080757847742
AT1G68520	AT1G13650	0.014080652815053
AT4G00940	AT4G18501	0.0140805977216746
AT1G51140	AT5G23730	0.014080497433323
AT5G57150	AT2G16570	0.014080407851674
AT1G27730	AT1G56170	0.014080215031558
AT1G24625	AT5G19480	0.0140801288181888
AT1G75390	AT3G17130	0.0140799424025291
AT1G56170	AT5G47060	0.0140798715182411
AT1G01250	AT3G22070	0.0140797852440169
AT3G50260	AT1G34060	0.0140796871443597
AT4G01460	AT5G04530	0.0140795047659205
AT1G77850	AT1G04660	0.0140794838022294
AT3G51910	AT3G57880	0.014078841847863
AT4G11660	AT5G60610	0.0140787437700663
AT2G28200	AT1G73750	0.0140786148796022
AT5G07580	AT4G30240	0.014078603428433
AT5G18300	AT1G72660	0.0140779868890977
AT2G24680	AT3G09350	0.0140779808253976
AT3G07340	AT1G52770	0.0140777772255233
AT1G24625	AT5G07700	0.0140776708370187
AT3G28920	AT1G62870	0.0140776165919264
AT2G25900	AT5G20060	0.0140774534411142
AT1G24625	AT5G03960	0.0140772056415419
AT1G03970	AT1G07330	0.0140771037558947
AT4G00940	AT3G27270	0.0140770472991023
AT3G22100	AT2G19310	0.0140769476477531
AT3G49530	AT1G56690	0.0140768086372584
AT5G67300	AT2G24840	0.0140767674068899
AT1G32870	AT1G64640	0.0140766642034225
AT1G78600	AT1G16025	0.0140766128971316
AT2G40140	AT4G39670	0.0140765167304379
AT3G23240	AT5G41080	0.0140750789080689
AT4G34410	AT5G13190	0.014074900343668
