"node_Y","node_X","interaction","MI","pvalue","selected","shared.interaction","shared.name","weight","TF_X","TF_Y","TF"
"AT1G07330","AT1G01720","interacts with",1.05831916291789,0,"false","interacts with","AT1G01720 (interacts with) AT1G07330",0.0202274380327877,"NAC",NA,"NAC_NA"
"AT1G07330","AT1G22985","interacts with",1.07835428586491,9.9782766301848e-06,"false","interacts with","AT1G22985 (interacts with) AT1G07330",0.0171238324644399,"ERF",NA,"ERF_NA"
"AT1G07330","AT2G43500","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT2G43500 (interacts with) AT1G07330",0.019054674808725,"Nin-like",NA,"Nin-like_NA"
"AT1G07500","AT1G20640","interacts with",1.05180788908341,0,"false","interacts with","AT1G20640 (interacts with) AT1G07500",0.0224359708651887,"Nin-like",NA,"Nin-like_NA"
"AT1G07500","AT2G38340","interacts with",1.05859562237493,0,"false","interacts with","AT2G38340 (interacts with) AT1G07500",0.0268258212076523,"ERF",NA,"ERF_NA"
"AT1G07500","AT2G26150","interacts with",1.11629569856597,0,"false","interacts with","AT2G26150 (interacts with) AT1G07500",0.0204236311375303,"HSF",NA,"HSF_NA"
"AT1G07500","AT5G05410","interacts with",1.102414455246,0,"false","interacts with","AT5G05410 (interacts with) AT1G07500",0.0216026189375638,"ERF",NA,"ERF_NA"
"AT1G07500","AT5G04410","interacts with",1.09251089536137,0,"false","interacts with","AT5G04410 (interacts with) AT1G07500",0.0230845099895359,"NAC",NA,"NAC_NA"
"AT1G07500","AT4G36990","interacts with",1.09192178122046,0,"false","interacts with","AT4G36990 (interacts with) AT1G07500",0.0234711271356792,"HSF",NA,"HSF_NA"
"AT1G07500","AT4G11660","interacts with",1.09463528029157,0,"false","interacts with","AT4G11660 (interacts with) AT1G07500",0.0236860568150168,"HSF",NA,"HSF_NA"
"AT1G07500","AT4G01550","interacts with",1.12763122519131,0,"false","interacts with","AT4G01550 (interacts with) AT1G07500",0.0237887326828134,"NAC",NA,"NAC_NA"
"AT1G07500","AT1G33760","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G33760 (interacts with) AT1G07500",0.0177171819244749,"ERF",NA,"ERF_NA"
"AT1G07500","AT5G59820","interacts with",1.10441161012026,0,"false","interacts with","AT5G59820 (interacts with) AT1G07500",0.0181996960704044,"C2H2",NA,"C2H2_NA"
"AT1G07500","AT3G10800","interacts with",1.10907689627599,0,"false","interacts with","AT3G10800 (interacts with) AT1G07500",0.0275897554468,"bZIP",NA,"bZIP_NA"
"AT1G07500","AT1G18330","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G18330 (interacts with) AT1G07500",0.0173364802429265,"MYB_related",NA,"MYB_related_NA"
"AT1G07500","AT5G04340","interacts with",1.12206175411772,6.21724893790088e-15,"false","interacts with","AT5G04340 (interacts with) AT1G07500",0.0266506526898082,"C2H2",NA,"C2H2_NA"
"AT1G07500","AT1G56170","interacts with",1.06061877441416,1.10766951166852e-12,"false","interacts with","AT1G56170 (interacts with) AT1G07500",0.0233442220497193,"NF-YC",NA,"NF-YC_NA"
"AT1G07500","AT5G67300","interacts with",1.08363306767038,0,"false","interacts with","AT5G67300 (interacts with) AT1G07500",0.0213395641270536,"MYB",NA,"MYB_NA"
"AT1G07500","AT1G22190","interacts with",1.05921070631901,0.0111469598598423,"false","interacts with","AT1G22190 (interacts with) AT1G07500",0.0217165692626527,"ERF",NA,"ERF_NA"
"AT1G08250","AT1G66350","interacts with",1.07940993546353,0,"false","interacts with","AT1G66350 (interacts with) AT1G08250",0.0171204864907235,"GRAS",NA,"GRAS_NA"
"AT1G08430","AT1G46768","interacts with",1.03387485365723,0.00235714038932522,"false","interacts with","AT1G46768 (interacts with) AT1G08430",0.0178827450951007,"ERF",NA,"ERF_NA"
"AT1G08460","AT2G24680","interacts with",1.05114157764056,6.21724893790088e-15,"false","interacts with","AT2G24680 (interacts with) AT1G08460",0.0182511467683189,"B3",NA,"B3_NA"
"AT1G08460","AT3G63350","interacts with",1.09704914794282,0,"false","interacts with","AT3G63350 (interacts with) AT1G08460",0.0175727205718278,"HSF",NA,"HSF_NA"
"AT1G08460","AT1G20640","interacts with",1.08054681187857,0,"false","interacts with","AT1G20640 (interacts with) AT1G08460",0.0171055127062992,"Nin-like",NA,"Nin-like_NA"
"AT1G08460","AT2G38340","interacts with",1.07820616981015,0,"false","interacts with","AT2G38340 (interacts with) AT1G08460",0.0171223675873805,"ERF",NA,"ERF_NA"
"AT1G08460","AT4G11660","interacts with",1.06478679050937,0,"false","interacts with","AT4G11660 (interacts with) AT1G08460",0.0180088431895044,"HSF",NA,"HSF_NA"
"AT1G08460","AT4G00940","interacts with",1.07930814593897,0,"false","interacts with","AT4G00940 (interacts with) AT1G08460",0.0171383895503406,"Dof",NA,"Dof_NA"
"AT1G08460","AT1G27730","interacts with",1.0641521551243,1.55515045285881e-10,"false","interacts with","AT1G27730 (interacts with) AT1G08460",0.0224754906542612,"C2H2",NA,"C2H2_NA"
"AT1G08460","AT1G78600","interacts with",1.09151777401382,0,"false","interacts with","AT1G78600 (interacts with) AT1G08460",0.0226835388862709,"DBB",NA,"DBB_NA"
"AT1G08570","AT1G24625","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT1G24625 (interacts with) AT1G08570",0.0169675666372858,"C2H2",NA,"C2H2_NA"
"AT1G08570","AT1G75390","interacts with",1.05168138588461,0,"false","interacts with","AT1G75390 (interacts with) AT1G08570",0.0172012355557048,"bZIP",NA,"bZIP_NA"
"AT1G09070","AT5G04340","interacts with",1.03320833374999,6.21724893790088e-15,"false","interacts with","AT5G04340 (interacts with) AT1G09070",0.0228403435979384,"C2H2",NA,"C2H2_NA"
"AT1G09070","AT2G38470","interacts with",1.0750416691467,4.44089209850063e-16,"false","interacts with","AT2G38470 (interacts with) AT1G09070",0.0227220708360561,"WRKY",NA,"WRKY_NA"
"AT1G09070","AT1G22190","interacts with",1.09192178122046,1.66727553985169e-09,"false","interacts with","AT1G22190 (interacts with) AT1G09070",0.0265175880479393,"ERF",NA,"ERF_NA"
"AT1G09070","AT5G51190","interacts with",1.06633532952198,0.00235714038932522,"false","interacts with","AT5G51190 (interacts with) AT1G09070",0.0178630581493733,"ERF",NA,"ERF_NA"
"AT1G09070","AT3G55980","interacts with",1.02590335195751,4.44089209850063e-16,"false","interacts with","AT3G55980 (interacts with) AT1G09070",0.0228507968576292,"C3H",NA,"C3H_NA"
"AT1G09070","AT4G00940","interacts with",1.06062379698112,1.66158947711992e-08,"false","interacts with","AT4G00940 (interacts with) AT1G09070",0.0172152569712357,"Dof",NA,"Dof_NA"
"AT1G09140","AT1G78600","interacts with",1.07198781346395,0,"false","interacts with","AT1G78600 (interacts with) AT1G09140",0.0178713847398288,"DBB",NA,"DBB_NA"
"AT1G09140","AT3G63350","interacts with",1.06571491271014,0,"false","interacts with","AT3G63350 (interacts with) AT1G09140",0.0169383537881279,"HSF",NA,"HSF_NA"
"AT1G09140","AT2G26150","interacts with",1.06558460676355,0,"false","interacts with","AT2G26150 (interacts with) AT1G09140",0.0189404667963894,"HSF",NA,"HSF_NA"
"AT1G09140","AT2G24680","interacts with",1.03687192129032,0,"false","interacts with","AT2G24680 (interacts with) AT1G09140",0.018255463782637,"B3",NA,"B3_NA"
"AT1G10020","AT4G17810","interacts with",1.03468601964652,6.94234322222709e-05,"false","interacts with","AT4G17810 (interacts with) AT1G10020",0.0364644565279856,"C2H2",NA,"C2H2_NA"
"AT1G10020","AT2G02080","interacts with",1.03765179979828,0.00235714038932522,"false","interacts with","AT2G02080 (interacts with) AT1G10020",0.0194835660434165,"C2H2",NA,"C2H2_NA"
"AT1G10020","AT4G00050","interacts with",1.03293061712197,0.0111469598598423,"false","interacts with","AT4G00050 (interacts with) AT1G10020",0.0204768884297747,"bHLH",NA,"bHLH_NA"
"AT1G10020","AT5G07580","interacts with",1.02506197932813,0.0445760607836551,"false","interacts with","AT5G07580 (interacts with) AT1G10020",0.0204569653450629,"ERF",NA,"ERF_NA"
"AT1G10020","AT1G14600","interacts with",1.03383094983716,0.0445760607836551,"false","interacts with","AT1G14600 (interacts with) AT1G10020",0.0218496919614653,"G2-like",NA,"G2-like_NA"
"AT1G10020","AT1G51140","interacts with",1.05761660708615,0.0111469598598423,"false","interacts with","AT1G51140 (interacts with) AT1G10020",0.0278777629522619,"bHLH",NA,"bHLH_NA"
"AT1G10020","AT2G41940","interacts with",1.03293061712197,0.0111469598598423,"false","interacts with","AT2G41940 (interacts with) AT1G10020",0.0380008578494962,"C2H2",NA,"C2H2_NA"
"AT1G10020","AT2G42300","interacts with",1.03765179979828,0.000431150653107837,"false","interacts with","AT2G42300 (interacts with) AT1G10020",0.0244047257618223,"bHLH",NA,"bHLH_NA"
"AT1G10020","AT3G47600","interacts with",1.0349539811261,6.94234322222709e-05,"false","interacts with","AT3G47600 (interacts with) AT1G10020",0.0317754790949111,"MYB",NA,"MYB_NA"
"AT1G10020","AT3G46130","interacts with",1.07303428621759,6.94234322222709e-05,"false","interacts with","AT3G46130 (interacts with) AT1G10020",0.0196971348664283,"MYB",NA,"MYB_NA"
"AT1G10020","AT1G76890","interacts with",1.02112152193994,6.94234322222709e-05,"false","interacts with","AT1G76890 (interacts with) AT1G10020",0.0312446758461498,"Trihelix",NA,"Trihelix_NA"
"AT1G10040","AT1G32330","interacts with",1.02303120619569,0.000431150653107837,"false","interacts with","AT1G32330 (interacts with) AT1G10040",0.0234899705089946,"HSF",NA,"HSF_NA"
"AT1G10110","AT1G12630","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G12630 (interacts with) AT1G10110",0.0247585520945108,"ERF",NA,"ERF_NA"
"AT1G10110","AT3G58120","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT3G58120 (interacts with) AT1G10110",0.024759786176474,"bZIP",NA,"bZIP_NA"
"AT1G10155","AT2G02080","interacts with",1.05487703076019,0,"false","interacts with","AT2G02080 (interacts with) AT1G10155",0.0183918297199068,"C2H2",NA,"C2H2_NA"
"AT1G10155","AT2G40750","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT2G40750 (interacts with) AT1G10155",0.0253186045675283,"WRKY",NA,"WRKY_NA"
"AT1G10155","AT2G41940","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT2G41940 (interacts with) AT1G10155",0.0196542522257707,"C2H2",NA,"C2H2_NA"
"AT1G10155","AT5G07580","interacts with",1.03765179979828,8.5265128291212e-14,"false","interacts with","AT5G07580 (interacts with) AT1G10155",0.0257244537458087,"ERF",NA,"ERF_NA"
"AT1G10155","AT2G35700","interacts with",1.02466138586529,0.000431150653107837,"false","interacts with","AT2G35700 (interacts with) AT1G10155",0.0187632489305842,"ERF",NA,"ERF_NA"
"AT1G10155","AT4G17810","interacts with",1.07593009082476,1.29468838561131e-06,"false","interacts with","AT4G17810 (interacts with) AT1G10155",0.0210583261659975,"C2H2",NA,"C2H2_NA"
"AT1G10155","AT5G61590","interacts with",1.08686674540375,6.94234322222709e-05,"false","interacts with","AT5G61590 (interacts with) AT1G10155",0.0179130411990908,"ERF",NA,"ERF_NA"
"AT1G10155","AT4G05170","interacts with",1.05679094531152,4.44089209850063e-16,"false","interacts with","AT4G05170 (interacts with) AT1G10155",0.0176661238236192,"bHLH",NA,"bHLH_NA"
"AT1G10220","AT3G51910","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT3G51910 (interacts with) AT1G10220",0.0210731400318943,"HSF",NA,"HSF_NA"
"AT1G10220","AT1G33760","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G33760 (interacts with) AT1G10220",0.0169892661156169,"ERF",NA,"ERF_NA"
"AT1G10220","AT1G56170","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT1G56170 (interacts with) AT1G10220",0.018178337554808,"NF-YC",NA,"NF-YC_NA"
"AT1G10220","AT2G38470","interacts with",1.03607807223951,1.66727553985169e-09,"false","interacts with","AT2G38470 (interacts with) AT1G10220",0.0215559947151694,"WRKY",NA,"WRKY_NA"
"AT1G10220","AT5G24590","interacts with",1.03765179979828,6.94234322222709e-05,"false","interacts with","AT5G24590 (interacts with) AT1G10220",0.016890161349749,"NAC",NA,"NAC_NA"
"AT1G10220","AT5G05410","interacts with",1.02160285559589,0.000431150653107837,"false","interacts with","AT5G05410 (interacts with) AT1G10220",0.0180243326628894,"ERF",NA,"ERF_NA"
"AT1G10220","AT5G16600","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT5G16600 (interacts with) AT1G10220",0.0230769048258217,"MYB",NA,"MYB_NA"
"AT1G10960","AT5G05410","interacts with",1.06247122601203,0,"false","interacts with","AT5G05410 (interacts with) AT1G10960",0.0285346973447952,"ERF",NA,"ERF_NA"
"AT1G10960","AT3G63350","interacts with",1.03765179979828,0,"false","interacts with","AT3G63350 (interacts with) AT1G10960",0.0180244879869476,"HSF",NA,"HSF_NA"
"AT1G10960","AT2G26150","interacts with",1.0340853677533,0,"false","interacts with","AT2G26150 (interacts with) AT1G10960",0.0183116792118317,"HSF",NA,"HSF_NA"
"AT1G10960","AT1G78080","interacts with",1.09989631760691,0,"false","interacts with","AT1G78080 (interacts with) AT1G10960",0.0208246157416898,"ERF",NA,"ERF_NA"
"AT1G10960","AT5G04410","interacts with",1.06977258677584,0,"false","interacts with","AT5G04410 (interacts with) AT1G10960",0.0171596103139537,"NAC",NA,"NAC_NA"
"AT1G10960","AT4G36990","interacts with",1.04888007181666,0,"false","interacts with","AT4G36990 (interacts with) AT1G10960",0.0189837109623905,"HSF",NA,"HSF_NA"
"AT1G11100","AT5G05410","interacts with",1.08525788076195,0,"false","interacts with","AT5G05410 (interacts with) AT1G11100",0.0224544080298114,"ERF",NA,"ERF_NA"
"AT1G11100","AT5G24590","interacts with",1.0729505826371,0,"false","interacts with","AT5G24590 (interacts with) AT1G11100",0.0199140857822528,"NAC",NA,"NAC_NA"
"AT1G11100","AT1G22190","interacts with",1.14108526194305,0.00235714038932522,"false","interacts with","AT1G22190 (interacts with) AT1G11100",0.0211985370914888,"ERF",NA,"ERF_NA"
"AT1G11100","AT1G20640","interacts with",1.0464156614505,0,"false","interacts with","AT1G20640 (interacts with) AT1G11100",0.0182908982125184,"Nin-like",NA,"Nin-like_NA"
"AT1G11100","AT1G18330","interacts with",1.03765179979828,1.53060718210973e-07,"false","interacts with","AT1G18330 (interacts with) AT1G11100",0.0177713640008277,"MYB_related",NA,"MYB_related_NA"
"AT1G11100","AT5G59820","interacts with",1.12015688959011,0,"false","interacts with","AT5G59820 (interacts with) AT1G11100",0.0200893515207055,"C2H2",NA,"C2H2_NA"
"AT1G11100","AT2G24680","interacts with",1.03765179979828,8.5265128291212e-14,"false","interacts with","AT2G24680 (interacts with) AT1G11100",0.0218112641883838,"B3",NA,"B3_NA"
"AT1G11100","AT2G26150","interacts with",1.05483447948472,0,"false","interacts with","AT2G26150 (interacts with) AT1G11100",0.020561497967837,"HSF",NA,"HSF_NA"
"AT1G11100","AT5G04410","interacts with",1.11548009072476,0,"false","interacts with","AT5G04410 (interacts with) AT1G11100",0.0235092624012106,"NAC",NA,"NAC_NA"
"AT1G11100","AT4G00940","interacts with",1.07295174957542,0,"false","interacts with","AT4G00940 (interacts with) AT1G11100",0.0180838671320725,"Dof",NA,"Dof_NA"
"AT1G11100","AT3G51910","interacts with",1.07153293530693,0,"false","interacts with","AT3G51910 (interacts with) AT1G11100",0.0210511433903971,"HSF",NA,"HSF_NA"
"AT1G11100","AT3G63350","interacts with",1.09864709103298,0,"false","interacts with","AT3G63350 (interacts with) AT1G11100",0.018980896434273,"HSF",NA,"HSF_NA"
"AT1G11100","AT5G62020","interacts with",1.10294500247676,0,"false","interacts with","AT5G62020 (interacts with) AT1G11100",0.0203601733761753,"HSF",NA,"HSF_NA"
"AT1G11100","AT4G01550","interacts with",1.07056448757846,0,"false","interacts with","AT4G01550 (interacts with) AT1G11100",0.0171947464580145,"NAC",NA,"NAC_NA"
"AT1G11100","AT1G56170","interacts with",1.09065251045033,0,"false","interacts with","AT1G56170 (interacts with) AT1G11100",0.0181746899204229,"NF-YC",NA,"NF-YC_NA"
"AT1G11100","AT3G10800","interacts with",1.09030035088519,0,"false","interacts with","AT3G10800 (interacts with) AT1G11100",0.0242442718184426,"bZIP",NA,"bZIP_NA"
"AT1G11100","AT4G36990","interacts with",1.09780677359042,0,"false","interacts with","AT4G36990 (interacts with) AT1G11100",0.022027726395319,"HSF",NA,"HSF_NA"
"AT1G11112","AT1G77850","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT1G77850 (interacts with) AT1G11112",0.0218902788545644,"ARF",NA,"ARF_NA"
"AT1G11270","AT5G43170","interacts with",1.11846363649906,1.29468838561131e-06,"false","interacts with","AT5G43170 (interacts with) AT1G11270",0.0196764805981296,"C2H2",NA,"C2H2_NA"
"AT1G11490","AT2G38340","interacts with",1.03765179979828,0.0445760607836551,"false","interacts with","AT2G38340 (interacts with) AT1G11490",0.019711109509502,"ERF",NA,"ERF_NA"
"AT1G11880","AT3G61630","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT3G61630 (interacts with) AT1G11880",0.0184391063213151,"ERF",NA,"ERF_NA"
"AT1G11960","AT2G20880","interacts with",1.03765179979828,0.0111469598598423,"false","interacts with","AT2G20880 (interacts with) AT1G11960",0.0234698047374402,"ERF",NA,"ERF_NA"
"AT1G11960","AT1G17460","interacts with",1.02256475948631,0.00235714038932522,"false","interacts with","AT1G17460 (interacts with) AT1G11960",0.0230124044738679,"MYB_related",NA,"MYB_related_NA"
"AT1G12060","AT1G18330","interacts with",1.0364715041292,8.5265128291212e-14,"false","interacts with","AT1G18330 (interacts with) AT1G12060",0.0252466783538906,"MYB_related",NA,"MYB_related_NA"
"AT1G12060","AT1G56170","interacts with",1.12186404005653,0,"false","interacts with","AT1G56170 (interacts with) AT1G12060",0.0227098646110732,"NF-YC",NA,"NF-YC_NA"
"AT1G12060","AT5G24590","interacts with",1.0364715041292,8.5265128291212e-14,"false","interacts with","AT5G24590 (interacts with) AT1G12060",0.0202559900886771,"NAC",NA,"NAC_NA"
"AT1G12060","AT4G00940","interacts with",1.09397255722284,0,"false","interacts with","AT4G00940 (interacts with) AT1G12060",0.017869294334619,"Dof",NA,"Dof_NA"
"AT1G12060","AT4G11660","interacts with",1.11970786197437,0,"false","interacts with","AT4G11660 (interacts with) AT1G12060",0.0216920658698176,"HSF",NA,"HSF_NA"
